step,x_deg,y_deg,x_voltage,y_voltage,gate_number,pmt_count,over_light
145,-0.7250000000000001,-1.475,-0.16111111111111112,-0.3277777777777778,2190,68535,0
146,-0.675,-1.475,-0.15,-0.3277777777777778,2205,68196,0
147,-0.625,-1.475,-0.1388888888888889,-0.3277777777777778,2220,68756,0
148,-0.5750000000000001,-1.475,-0.1277777777777778,-0.3277777777777778,2235,69017,0
149,-0.525,-1.475,-0.11666666666666667,-0.3277777777777778,2250,69048,0
150,-0.47500000000000003,-1.475,-0.10555555555555556,-0.3277777777777778,2265,68820,0
151,-0.42500000000000004,-1.475,-0.09444444444444444,-0.3277777777777778,2280,69067,0
152,-0.375,-1.475,-0.08333333333333333,-0.3277777777777778,2295,69562,0
153,-0.325,-1.475,-0.07222222222222222,-0.3277777777777778,2310,69502,0
154,-0.275,-1.475,-0.06111111111111111,-0.3277777777777778,2325,70285,0
155,-0.225,-1.475,-0.05,-0.3277777777777778,2340,69495,0
156,-0.17500000000000002,-1.475,-0.038888888888888896,-0.3277777777777778,2355,69869,0
157,-0.125,-1.475,-0.027777777777777776,-0.3277777777777778,2370,70070,0
158,-0.07500000000000001,-1.475,-0.01666666666666667,-0.3277777777777778,2385,69692,0
159,-0.025,-1.475,-0.005555555555555556,-0.3277777777777778,2400,69818,0
160,0.025,-1.475,0.005555555555555556,-0.3277777777777778,2415,70232,0
161,0.07500000000000001,-1.475,0.01666666666666667,-0.3277777777777778,2430,69964,0
162,0.125,-1.475,0.027777777777777776,-0.3277777777777778,2445,69605,0
163,0.17500000000000002,-1.475,0.038888888888888896,-0.3277777777777778,2460,69667,0
164,0.225,-1.475,0.05,-0.3277777777777778,2475,69589,0
165,0.275,-1.475,0.06111111111111111,-0.3277777777777778,2490,69581,0
166,0.325,-1.475,0.07222222222222222,-0.3277777777777778,2505,70082,0
167,0.375,-1.475,0.08333333333333333,-0.3277777777777778,2520,69471,0
168,0.42500000000000004,-1.475,0.09444444444444444,-0.3277777777777778,2535,68973,0
169,0.47500000000000003,-1.475,0.10555555555555556,-0.3277777777777778,2550,69037,0
170,0.525,-1.475,0.11666666666666667,-0.3277777777777778,2565,69246,0
171,0.5750000000000001,-1.475,0.1277777777777778,-0.3277777777777778,2580,68934,0
172,0.625,-1.475,0.1388888888888889,-0.3277777777777778,2595,68763,0
173,0.675,-1.475,0.15,-0.3277777777777778,2610,68567,0
174,0.7250000000000001,-1.475,0.16111111111111112,-0.3277777777777778,2625,68301,0
175,0.775,-1.475,0.17222222222222222,-0.3277777777777778,2640,68281,0
176,0.8250000000000001,-1.475,0.18333333333333332,-0.3277777777777778,2655,67806,0
177,0.875,-1.475,0.19444444444444445,-0.3277777777777778,2670,67403,0
178,0.925,-1.475,0.20555555555555555,-0.3277777777777778,2685,67094,0
179,0.9750000000000001,-1.475,0.21666666666666667,-0.3277777777777778,2700,67442,0
180,1.0250000000000001,-1.475,0.22777777777777783,-0.3277777777777778,2715,67430,0
181,1.075,-1.475,0.2388888888888889,-0.3277777777777778,2730,66970,0
182,1.125,-1.475,0.25,-0.3277777777777778,2745,66199,0
183,1.175,-1.475,0.2611111111111111,-0.3277777777777778,2760,66137,0
184,1.225,-1.475,0.2722222222222222,-0.3277777777777778,2775,65954,0
185,1.2750000000000001,-1.475,0.2833333333333334,-0.3277777777777778,2790,65457,0
186,1.3250000000000002,-1.475,0.2944444444444445,-0.3277777777777778,2805,65205,0
187,1.375,-1.475,0.3055555555555556,-0.3277777777777778,2820,64720,0
188,1.425,-1.475,0.31666666666666665,-0.3277777777777778,2835,64698,0
189,1.475,-1.475,0.3277777777777778,-0.3277777777777778,2850,64756,0
190,1.5250000000000001,-1.475,0.3388888888888889,-0.3277777777777778,2865,63659,0
191,1.5750000000000002,-1.475,0.35000000000000003,-0.3277777777777778,2880,63322,0
192,-1.5750000000000002,-1.425,-0.35000000000000003,-0.31666666666666665,2895,63809,0
193,-1.5250000000000001,-1.425,-0.3388888888888889,-0.31666666666666665,2910,63937,0
194,-1.475,-1.425,-0.3277777777777778,-0.31666666666666665,2925,64318,0
195,-1.425,-1.425,-0.31666666666666665,-0.31666666666666665,2940,64579,0
196,-1.375,-1.425,-0.3055555555555556,-0.31666666666666665,2955,65358,0
197,-1.3250000000000002,-1.425,-0.2944444444444445,-0.31666666666666665,2970,65714,0
198,-1.2750000000000001,-1.425,-0.2833333333333334,-0.31666666666666665,2985,66073,0
199,-1.225,-1.425,-0.2722222222222222,-0.31666666666666665,3000,65793,0
200,-1.175,-1.425,-0.2611111111111111,-0.31666666666666665,3015,66920,0
201,-1.125,-1.425,-0.25,-0.31666666666666665,3030,67197,0
202,-1.075,-1.425,-0.2388888888888889,-0.31666666666666665,3045,67229,0
203,-1.0250000000000001,-1.425,-0.22777777777777783,-0.31666666666666665,3060,67249,0
204,-0.9750000000000001,-1.425,-0.21666666666666667,-0.31666666666666665,3075,67543,0
205,-0.925,-1.425,-0.20555555555555555,-0.31666666666666665,3090,67737,0
206,-0.875,-1.425,-0.19444444444444445,-0.31666666666666665,3105,67970,0
207,-0.8250000000000001,-1.425,-0.18333333333333332,-0.31666666666666665,3120,68140,0
208,-0.775,-1.425,-0.17222222222222222,-0.31666666666666665,3135,68542,0
209,-0.7250000000000001,-1.425,-0.16111111111111112,-0.31666666666666665,3150,68634,0
210,-0.675,-1.425,-0.15,-0.31666666666666665,3165,69093,0
211,-0.625,-1.425,-0.1388888888888889,-0.31666666666666665,3180,69184,0
212,-0.5750000000000001,-1.425,-0.1277777777777778,-0.31666666666666665,3195,69170,0
213,-0.525,-1.425,-0.11666666666666667,-0.31666666666666665,3210,68926,0
214,-0.47500000000000003,-1.425,-0.10555555555555556,-0.31666666666666665,3225,70043,0
215,-0.42500000000000004,-1.425,-0.09444444444444444,-0.31666666666666665,3240,69502,0
216,-0.375,-1.425,-0.08333333333333333,-0.31666666666666665,3255,69415,0
217,-0.325,-1.425,-0.07222222222222222,-0.31666666666666665,3270,69945,0
218,-0.275,-1.425,-0.06111111111111111,-0.31666666666666665,3285,69501,0
219,-0.225,-1.425,-0.05,-0.31666666666666665,3300,69948,0
220,-0.17500000000000002,-1.425,-0.038888888888888896,-0.31666666666666665,3315,70221,0
221,-0.125,-1.425,-0.027777777777777776,-0.31666666666666665,3330,69563,0
222,-0.07500000000000001,-1.425,-0.01666666666666667,-0.31666666666666665,3345,70216,0
223,-0.025,-1.425,-0.005555555555555556,-0.31666666666666665,3360,70340,0
224,0.025,-1.425,0.005555555555555556,-0.31666666666666665,3375,69615,0
225,0.07500000000000001,-1.425,0.01666666666666667,-0.31666666666666665,3390,70110,0
226,0.125,-1.425,0.027777777777777776,-0.31666666666666665,3405,70109,0
227,0.17500000000000002,-1.425,0.038888888888888896,-0.31666666666666665,3420,70865,0
228,0.225,-1.425,0.05,-0.31666666666666665,3435,69804,0
229,0.275,-1.425,0.06111111111111111,-0.31666666666666665,3450,70032,0
230,0.325,-1.425,0.07222222222222222,-0.31666666666666665,3465,69648,0
231,0.375,-1.425,0.08333333333333333,-0.31666666666666665,3480,70074,0
232,0.42500000000000004,-1.425,0.09444444444444444,-0.31666666666666665,3495,69225,0
233,0.47500000000000003,-1.425,0.10555555555555556,-0.31666666666666665,3510,69789,0
234,0.525,-1.425,0.11666666666666667,-0.31666666666666665,3525,69309,0
235,0.5750000000000001,-1.425,0.1277777777777778,-0.31666666666666665,3540,69595,0
236,0.625,-1.425,0.1388888888888889,-0.31666666666666665,3555,69692,0
237,0.675,-1.425,0.15,-0.31666666666666665,3570,68685,0
238,0.7250000000000001,-1.425,0.16111111111111112,-0.31666666666666665,3585,68985,0
239,0.775,-1.425,0.17222222222222222,-0.31666666666666665,3600,68505,0
240,0.8250000000000001,-1.425,0.18333333333333332,-0.31666666666666665,3615,67983,0
241,0.875,-1.425,0.19444444444444445,-0.31666666666666665,3630,68148,0
242,0.925,-1.425,0.20555555555555555,-0.31666666666666665,3645,67569,0
243,0.9750000000000001,-1.425,0.21666666666666667,-0.31666666666666665,3660,67769,0
244,1.0250000000000001,-1.425,0.22777777777777783,-0.31666666666666665,3675,67325,0
245,1.075,-1.425,0.2388888888888889,-0.31666666666666665,3690,67302,0
246,1.125,-1.425,0.25,-0.31666666666666665,3705,66803,0
247,1.175,-1.425,0.2611111111111111,-0.31666666666666665,3720,66144,0
248,1.225,-1.425,0.2722222222222222,-0.31666666666666665,3735,66429,0
249,1.2750000000000001,-1.425,0.2833333333333334,-0.31666666666666665,3750,66045,0
250,1.3250000000000002,-1.425,0.2944444444444445,-0.31666666666666665,3765,65619,0
251,1.375,-1.425,0.3055555555555556,-0.31666666666666665,3780,65212,0
252,1.425,-1.425,0.31666666666666665,-0.31666666666666665,3795,64947,0
253,1.475,-1.425,0.3277777777777778,-0.31666666666666665,3810,64471,0
254,1.5250000000000001,-1.425,0.3388888888888889,-0.31666666666666665,3825,64448,0
255,1.5750000000000002,-1.425,0.35000000000000003,-0.31666666666666665,3840,63295,0
256,-1.5750000000000002,-1.375,-0.35000000000000003,-0.3055555555555556,3855,63560,0
257,-1.5250000000000001,-1.375,-0.3388888888888889,-0.3055555555555556,3870,64552,0
258,-1.475,-1.375,-0.3277777777777778,-0.3055555555555556,3885,65391,0
259,-1.425,-1.375,-0.31666666666666665,-0.3055555555555556,3900,65400,0
260,-1.375,-1.375,-0.3055555555555556,-0.3055555555555556,3915,65082,0
261,-1.3250000000000002,-1.375,-0.2944444444444445,-0.3055555555555556,3930,66227,0
262,-1.2750000000000001,-1.375,-0.2833333333333334,-0.3055555555555556,3945,66841,0
263,-1.225,-1.375,-0.2722222222222222,-0.3055555555555556,3960,66677,0
264,-1.175,-1.375,-0.2611111111111111,-0.3055555555555556,3975,66657,0
265,-1.125,-1.375,-0.25,-0.3055555555555556,3990,66942,0
266,-1.075,-1.375,-0.2388888888888889,-0.3055555555555556,4005,67197,0
267,-1.0250000000000001,-1.375,-0.22777777777777783,-0.3055555555555556,4020,67851,0
268,-0.9750000000000001,-1.375,-0.21666666666666667,-0.3055555555555556,4035,68069,0
269,-0.925,-1.375,-0.20555555555555555,-0.3055555555555556,4050,68284,0
270,-0.875,-1.375,-0.19444444444444445,-0.3055555555555556,4065,68547,0
271,-0.8250000000000001,-1.375,-0.18333333333333332,-0.3055555555555556,4080,68762,0
272,-0.775,-1.375,-0.17222222222222222,-0.3055555555555556,4095,69034,0
273,-0.7250000000000001,-1.375,-0.16111111111111112,-0.3055555555555556,4110,68848,0
274,-0.675,-1.375,-0.15,-0.3055555555555556,4125,69103,0
275,-0.625,-1.375,-0.1388888888888889,-0.3055555555555556,4140,69265,0
276,-0.5750000000000001,-1.375,-0.1277777777777778,-0.3055555555555556,4155,69530,0
277,-0.525,-1.375,-0.11666666666666667,-0.3055555555555556,4170,69438,0
278,-0.47500000000000003,-1.375,-0.10555555555555556,-0.3055555555555556,4185,69613,0
279,-0.42500000000000004,-1.375,-0.09444444444444444,-0.3055555555555556,4200,69510,0
280,-0.375,-1.375,-0.08333333333333333,-0.3055555555555556,4215,69858,0
281,-0.325,-1.375,-0.07222222222222222,-0.3055555555555556,4230,70053,0
282,-0.275,-1.375,-0.06111111111111111,-0.3055555555555556,4245,70826,0
283,-0.225,-1.375,-0.05,-0.3055555555555556,4260,70301,0
284,-0.17500000000000002,-1.375,-0.038888888888888896,-0.3055555555555556,4275,70517,0
285,-0.125,-1.375,-0.027777777777777776,-0.3055555555555556,4290,70448,0
286,-0.07500000000000001,-1.375,-0.01666666666666667,-0.3055555555555556,4305,70887,0
287,-0.025,-1.375,-0.005555555555555556,-0.3055555555555556,4320,70693,0
288,0.025,-1.375,0.005555555555555556,-0.3055555555555556,4335,70200,0
289,0.07500000000000001,-1.375,0.01666666666666667,-0.3055555555555556,4350,71039,0
290,0.125,-1.375,0.027777777777777776,-0.3055555555555556,4365,70592,0
291,0.17500000000000002,-1.375,0.038888888888888896,-0.3055555555555556,4380,70003,0
292,0.225,-1.375,0.05,-0.3055555555555556,4395,70217,0
293,0.275,-1.375,0.06111111111111111,-0.3055555555555556,4410,70286,0
294,0.325,-1.375,0.07222222222222222,-0.3055555555555556,4425,70637,0
295,0.375,-1.375,0.08333333333333333,-0.3055555555555556,4440,70134,0
296,0.42500000000000004,-1.375,0.09444444444444444,-0.3055555555555556,4455,69928,0
297,0.47500000000000003,-1.375,0.10555555555555556,-0.3055555555555556,4470,69945,0
298,0.525,-1.375,0.11666666666666667,-0.3055555555555556,4485,69669,0
299,0.5750000000000001,-1.375,0.1277777777777778,-0.3055555555555556,4500,69826,0
300,0.625,-1.375,0.1388888888888889,-0.3055555555555556,4515,69484,0
301,0.675,-1.375,0.15,-0.3055555555555556,4530,69257,0
302,0.7250000000000001,-1.375,0.16111111111111112,-0.3055555555555556,4545,68981,0
303,0.775,-1.375,0.17222222222222222,-0.3055555555555556,4560,69060,0
304,0.8250000000000001,-1.375,0.18333333333333332,-0.3055555555555556,4575,68499,0
305,0.875,-1.375,0.19444444444444445,-0.3055555555555556,4590,68264,0
306,0.925,-1.375,0.20555555555555555,-0.3055555555555556,4605,68621,0
307,0.9750000000000001,-1.375,0.21666666666666667,-0.3055555555555556,4620,67705,0
308,1.0250000000000001,-1.375,0.22777777777777783,-0.3055555555555556,4635,67518,0
309,1.075,-1.375,0.2388888888888889,-0.3055555555555556,4650,67376,0
310,1.125,-1.375,0.25,-0.3055555555555556,4665,67181,0
311,1.175,-1.375,0.2611111111111111,-0.3055555555555556,4680,66738,0
312,1.225,-1.375,0.2722222222222222,-0.3055555555555556,4695,66737,0
313,1.2750000000000001,-1.375,0.2833333333333334,-0.3055555555555556,4710,66003,0
314,1.3250000000000002,-1.375,0.2944444444444445,-0.3055555555555556,4725,65815,0
315,1.375,-1.375,0.3055555555555556,-0.3055555555555556,4740,65497,0
316,1.425,-1.375,0.31666666666666665,-0.3055555555555556,4755,65326,0
317,1.475,-1.375,0.3277777777777778,-0.3055555555555556,4770,64959,0
318,1.5250000000000001,-1.375,0.3388888888888889,-0.3055555555555556,4785,64534,0
319,1.5750000000000002,-1.375,0.35000000000000003,-0.3055555555555556,4800,64223,0
320,-1.5750000000000002,-1.3250000000000002,-0.35000000000000003,-0.2944444444444445,4815,64293,0
321,-1.5250000000000001,-1.3250000000000002,-0.3388888888888889,-0.2944444444444445,4830,65131,0
322,-1.475,-1.3250000000000002,-0.3277777777777778,-0.2944444444444445,4845,64876,0
323,-1.425,-1.3250000000000002,-0.31666666666666665,-0.2944444444444445,4860,65702,0
324,-1.375,-1.3250000000000002,-0.3055555555555556,-0.2944444444444445,4875,65624,0
325,-1.3250000000000002,-1.3250000000000002,-0.2944444444444445,-0.2944444444444445,4890,66769,0
326,-1.2750000000000001,-1.3250000000000002,-0.2833333333333334,-0.2944444444444445,4905,66694,0
