step,x_deg,y_deg,x_voltage,y_voltage,gate_number,pmt_count,over_light
70,-0.6,-2.0,-0.13333333333333333,-0.4444444444444444,,1278,0
71,-0.58,-2.0,-0.1288888888888889,-0.4444444444444444,,1250,0
72,-0.56,-2.0,-0.12444444444444445,-0.4444444444444444,,1419,0
73,-0.54,-2.0,-0.12000000000000001,-0.4444444444444444,,1418,0
74,-0.52,-2.0,-0.11555555555555556,-0.4444444444444444,,1397,0
75,-0.5,-2.0,-0.1111111111111111,-0.4444444444444444,,1450,0
76,-0.48,-2.0,-0.10666666666666666,-0.4444444444444444,,1540,0
77,-0.46,-2.0,-0.10222222222222223,-0.4444444444444444,,1509,0
78,-0.44,-2.0,-0.09777777777777778,-0.4444444444444444,,1484,0
79,-0.42,-2.0,-0.09333333333333334,-0.4444444444444444,,1453,0
80,-0.4,-2.0,-0.08888888888888889,-0.4444444444444444,,1597,0
81,-0.38,-2.0,-0.08444444444444445,-0.4444444444444444,,1570,0
82,-0.36,-2.0,-0.07999999999999999,-0.4444444444444444,,1532,0
