step,x_deg,y_deg,x_voltage,y_voltage,gate_number,pmt_count,over_light
246,1.85,-1.85,0.4111111111111111,-0.4111111111111111,3690,2693,0
247,1.8,-1.85,0.4,-0.4111111111111111,3705,4000,0
248,1.75,-1.85,0.3888888888888889,-0.4111111111111111,3720,2259,0
249,1.7000000000000002,-1.85,0.37777777777777777,-0.4111111111111111,3735,1429,0
250,1.6500000000000001,-1.85,0.36666666666666664,-0.4111111111111111,3750,2114,0
251,1.6,-1.85,0.35555555555555557,-0.4111111111111111,3765,1937,0
252,1.55,-1.85,0.34444444444444444,-0.4111111111111111,3780,1380,0
253,1.5,-1.85,0.3333333333333333,-0.4111111111111111,3795,1381,0
254,1.4500000000000002,-1.85,0.32222222222222224,-0.4111111111111111,3810,1492,0
255,1.4000000000000001,-1.85,0.31111111111111117,-0.4111111111111111,3825,1535,0
256,1.35,-1.85,0.3,-0.4111111111111111,3840,960,0
257,1.3,-1.85,0.28888888888888886,-0.4111111111111111,3855,853,0
258,1.25,-1.85,0.2777777777777778,-0.4111111111111111,3870,1366,0
259,1.2000000000000002,-1.85,0.2666666666666667,-0.4111111111111111,3885,1553,0
260,1.1500000000000001,-1.85,0.2555555555555556,-0.4111111111111111,3900,1967,0
261,1.1,-1.85,0.24444444444444444,-0.4111111111111111,3915,1745,0
262,1.05,-1.85,0.23333333333333334,-0.4111111111111111,3930,1701,0
263,1.0,-1.85,0.2222222222222222,-0.4111111111111111,3945,1704,0
264,0.9500000000000001,-1.85,0.2111111111111111,-0.4111111111111111,3960,1405,0
265,0.9,-1.85,0.2,-0.4111111111111111,3975,1293,0
266,0.8500000000000001,-1.85,0.18888888888888888,-0.4111111111111111,3990,1429,0
267,0.8,-1.85,0.17777777777777778,-0.4111111111111111,4005,1313,0
268,0.75,-1.85,0.16666666666666666,-0.4111111111111111,4020,2229,0
269,0.7000000000000001,-1.85,0.15555555555555559,-0.4111111111111111,4035,3044,0
270,0.65,-1.85,0.14444444444444443,-0.4111111111111111,4050,3085,0
271,0.6000000000000001,-1.85,0.13333333333333336,-0.4111111111111111,4065,2329,0
272,0.55,-1.85,0.12222222222222222,-0.4111111111111111,4080,1769,0
273,0.5,-1.85,0.1111111111111111,-0.4111111111111111,4095,2105,0
274,0.45,-1.85,0.1,-0.4111111111111111,4110,2085,0
275,0.4,-1.85,0.08888888888888889,-0.4111111111111111,4125,1775,0
276,0.35000000000000003,-1.85,0.07777777777777779,-0.4111111111111111,4140,1714,0
277,0.30000000000000004,-1.85,0.06666666666666668,-0.4111111111111111,4155,1687,0
278,0.25,-1.85,0.05555555555555555,-0.4111111111111111,4170,2448,0
279,0.2,-1.85,0.044444444444444446,-0.4111111111111111,4185,1094,0
280,0.15000000000000002,-1.85,0.03333333333333334,-0.4111111111111111,4200,873,0
281,0.1,-1.85,0.022222222222222223,-0.4111111111111111,4215,876,0
282,0.05,-1.85,0.011111111111111112,-0.4111111111111111,4230,1060,0
283,0.0,-1.85,0.0,-0.4111111111111111,4245,1268,0
284,-0.05,-1.85,-0.011111111111111112,-0.4111111111111111,4260,1327,0
285,-0.1,-1.85,-0.022222222222222223,-0.4111111111111111,4275,1330,0
286,-0.15000000000000002,-1.85,-0.03333333333333334,-0.4111111111111111,4290,1533,0
287,-0.2,-1.85,-0.044444444444444446,-0.4111111111111111,4305,1956,0
288,-0.25,-1.85,-0.05555555555555555,-0.4111111111111111,4320,1994,0
289,-0.30000000000000004,-1.85,-0.06666666666666668,-0.4111111111111111,4335,2089,0
290,-0.35000000000000003,-1.85,-0.07777777777777779,-0.4111111111111111,4350,2246,0
291,-0.4,-1.85,-0.08888888888888889,-0.4111111111111111,4365,2362,0
292,-0.45,-1.85,-0.1,-0.4111111111111111,4380,1997,0
293,-0.5,-1.85,-0.1111111111111111,-0.4111111111111111,4395,2533,0
294,-0.55,-1.85,-0.12222222222222222,-0.4111111111111111,4410,2597,0
295,-0.6000000000000001,-1.85,-0.13333333333333336,-0.4111111111111111,4425,2553,0
296,-0.65,-1.85,-0.14444444444444443,-0.4111111111111111,4440,2430,0
297,-0.7000000000000001,-1.85,-0.15555555555555559,-0.4111111111111111,4455,1929,0
298,-0.75,-1.85,-0.16666666666666666,-0.4111111111111111,4470,1806,0
299,-0.8,-1.85,-0.17777777777777778,-0.4111111111111111,4485,1911,0
300,-0.8500000000000001,-1.85,-0.18888888888888888,-0.4111111111111111,4500,1879,0
301,-0.9,-1.85,-0.2,-0.4111111111111111,4515,1100,0
302,-0.9500000000000001,-1.85,-0.2111111111111111,-0.4111111111111111,4530,799,0
303,-1.0,-1.85,-0.2222222222222222,-0.4111111111111111,4545,814,0
304,-1.05,-1.85,-0.23333333333333334,-0.4111111111111111,4560,880,0
305,-1.1,-1.85,-0.24444444444444444,-0.4111111111111111,4575,1075,0
306,-1.1500000000000001,-1.85,-0.2555555555555556,-0.4111111111111111,4590,2126,0
307,-1.2000000000000002,-1.85,-0.2666666666666667,-0.4111111111111111,4605,2804,0
308,-1.25,-1.85,-0.2777777777777778,-0.4111111111111111,4620,3331,0
309,-1.3,-1.85,-0.28888888888888886,-0.4111111111111111,4635,3308,0
310,-1.35,-1.85,-0.3,-0.4111111111111111,4650,2841,0
311,-1.4000000000000001,-1.85,-0.31111111111111117,-0.4111111111111111,4665,4018,0
312,-1.4500000000000002,-1.85,-0.32222222222222224,-0.4111111111111111,4680,3815,0
313,-1.5,-1.85,-0.3333333333333333,-0.4111111111111111,4695,2458,0
314,-1.55,-1.85,-0.34444444444444444,-0.4111111111111111,4710,2572,0
315,-1.6,-1.85,-0.35555555555555557,-0.4111111111111111,4725,2000,0
316,-1.6500000000000001,-1.85,-0.36666666666666664,-0.4111111111111111,4740,1955,0
317,-1.7000000000000002,-1.85,-0.37777777777777777,-0.4111111111111111,4755,1961,0
318,-1.75,-1.85,-0.3888888888888889,-0.4111111111111111,4770,1853,0
319,-1.8,-1.85,-0.4,-0.4111111111111111,4785,1410,0
320,-1.85,-1.85,-0.4111111111111111,-0.4111111111111111,4800,1487,0
321,-1.9000000000000001,-1.85,-0.4222222222222222,-0.4111111111111111,4815,1110,0
322,-1.9500000000000002,-1.85,-0.43333333333333335,-0.4111111111111111,4830,1126,0
323,-2.0,-1.85,-0.4444444444444444,-0.4111111111111111,4845,1013,0
324,-2.0,-1.8,-0.4444444444444444,-0.4,4860,928,0
